Module Name,File Path,Language,Lines of Code,Total Lines,File Size,Last Modified,Primary Purpose
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcRow/service.js",JavaScript,27,38,1537,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcSection/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcTabNav/service.js",JavaScript,43,63,2491,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/Components/PcValidation/service.js",JavaScript,1,35,1271,2025-11-19,"UI Component"
WebVella.Erp.Web,"WebVella.Erp.Web/TagHelpers/WvDrawer/drawer.js",JavaScript,80,88,2250,2025-11-19,"Tag Helper"
WebVella.Erp.Web,"WebVella.Erp.Web/TagHelpers/WvFieldDatasource/form.js",JavaScript,407,467,21376,2025-11-19,"Tag Helper"
WebVella.Erp.Web,"WebVella.Erp.Web/TagHelpers/WvFieldUserFileMultiple/form.js",JavaScript,164,195,7679,2025-11-19,"Tag Helper"
WebVella.Erp.Web,"WebVella.Erp.Web/TagHelpers/WvFieldUserFileMultiple/inline-edit.js",JavaScript,217,241,11399,2025-11-19,"Tag Helper"
WebVella.Erp.Web,"WebVella.Erp.Web/TagHelpers/WvFilterBase/base.js",JavaScript,86,105,3499,2025-11-19,"Tag Helper"
WebVella.Erp.Web,"WebVella.Erp.Web/TagHelpers/WvFilterPercent/percent.js",JavaScript,32,35,1267,2025-11-19,"Tag Helper"
WebVella.Erp.Web,"WebVella.Erp.Web/TagHelpers/WvPageHeader/script.js",JavaScript,20,38,1615,2025-11-19,"Tag Helper"
WebVella.Erp.Web,"WebVella.Erp.Web/TagHelpers/js-test/script.js",JavaScript,47,54,1910,2025-11-19,"Tag Helper"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/base.js",JavaScript,38,584,22670,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/site.js",JavaScript,475,571,17742,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/index.esm.js",JavaScript,0,0,0,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-1635c1a0.js",JavaScript,1,0,8255,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-50ea2036.system.js",JavaScript,1,0,76,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-5b416380.system.js",JavaScript,21,20,19080,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-7e344a40.js",JavaScript,1,0,7491,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-7edf8b60.system.js",JavaScript,1,0,13286,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-9b741424.system.js",JavaScript,1,0,9177,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-c95bcb30.system.js",JavaScript,1,0,455,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-d0882b30.js",JavaScript,19,18,18561,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-gxpdhutk.system.entry.js",JavaScript,7,6,15117,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/p-uxfmis6g.entry.js",JavaScript,7,6,13583,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/wv-lazyload.esm.js",JavaScript,1,0,330,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/js/wv-lazyload/wv-lazyload.js",JavaScript,812,880,135284,2025-11-19,"Static Asset"
WebVella.Erp.Web,"WebVella.Erp.Web/wwwroot/lib/js-cookie/js.cookie.min.js",JavaScript,1,0,1689,2025-11-19,"Static Asset"
Other,"WebVella.Erp.ConsoleApp/Config.json",JSON,24,23,841,2025-11-19,"Configuration"
WebVella.Erp.Site,"WebVella.Erp.Site.Crm/Config.json",JSON,27,26,895,2025-11-19,"Configuration"
WebVella.Erp.Site,"WebVella.Erp.Site.Mail/Config.json",JSON,27,26,896,2025-11-19,"Configuration"
WebVella.Erp.Site,"WebVella.Erp.Site.MicrosoftCDM/Config.json",JSON,27,26,897,2025-11-19,"Configuration"
WebVella.Erp.Site,"WebVella.Erp.Site.MicrosoftCDM/appsettings.Development.json",JSON,9,9,159,2025-11-19,"Source File"
WebVella.Erp.Site,"WebVella.Erp.Site.MicrosoftCDM/appsettings.json",JSON,10,10,182,2025-11-19,"Source File"
WebVella.Erp.Site,"WebVella.Erp.Site.Next/Config.json",JSON,27,26,887,2025-11-19,"Configuration"
WebVella.Erp.Site,"WebVella.Erp.Site.Project/Config.json",JSON,32,32,1040,2025-11-19,"Configuration"
WebVella.Erp.Site,"WebVella.Erp.Site.Sdk/Config.json",JSON,29,28,1072,2025-11-19,"Configuration"
WebVella.Erp.Site,"WebVella.Erp.Site/Config.json",JSON,36,35,1171,2025-11-19,"Configuration"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Client/wwwroot/appsettings.json",JSON,3,2,43,2025-11-19,"Static Asset"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Server/appsettings.Development.json",JSON,8,8,119,2025-11-19,"Source File"
WebVella.Erp.WebAssembly,"WebVella.Erp.WebAssembly/Server/appsettings.json",JSON,9,9,142,2025-11-19,"Source File"
Documentation,"docs/developer/applications/folder.json",JSON,5,5,72,2025-11-19,"Source File"
Documentation,"docs/developer/background-jobs/folder.json",JSON,5,5,79,2025-11-19,"Source File"
Documentation,"docs/developer/components/folder.json",JSON,5,5,73,2025-11-19,"Source File"
Documentation,"docs/developer/data-sources/folder.json",JSON,5,5,72,2025-11-19,"Source File"
Documentation,"docs/developer/entities/folder.json",JSON,5,5,64,2025-11-19,"Source File"
Documentation,"docs/developer/hooks/folder.json",JSON,5,5,58,2025-11-19,"Source File"
Documentation,"docs/developer/introduction/folder.json",JSON,5,5,72,2025-11-19,"Source File"
Documentation,"docs/developer/pages/folder.json",JSON,5,5,58,2025-11-19,"Source File"
Documentation,"docs/developer/plugins/folder.json",JSON,5,5,62,2025-11-19,"Source File"
Documentation,"docs/developer/server-api/folder.json",JSON,5,5,69,2025-11-19,"Source File"
Documentation,"docs/developer/system-log/folder.json",JSON,5,5,69,2025-11-19,"Source File"
Documentation,"docs/developer/tag-helpers/folder.json",JSON,5,5,70,2025-11-19,"Source File"
Documentation,"docs/developer/users-and-roles/folder.json",JSON,5,5,79,2025-11-19,"Source File"
Documentation,"docs/developer/web-api/folder.json",JSON,5,5,63,2025-11-19,"Source File"
Other,"global.json",JSON,4,4,45,2025-11-19,"Source File"
